,candle_end_time,high,low,line_no
0,1999-11-10,29.8,27.0,0
1,1999-11-11,28.38,27.53,1
2,1999-11-12,28.3,27.77,2
3,1999-11-15,28.25,27.7,3
4,1999-11-16,27.97,26.48,4
5,1999-11-17,27.18,26.37,5
6,1999-11-19,27.58,26.8,7
7,1999-11-22,26.95,26.3,8
8,1999-11-24,26.55,26.01,10
9,1999-11-26,26.66,26.15,12
10,1999-11-29,26.83,26.22,13
11,1999-11-30,26.5,26.11,14
12,1999-12-02,26.9,26.22,16
13,1999-12-03,26.65,26.2,17
14,1999-12-06,26.35,25.6,18
15,1999-12-08,25.76,25.5,20
16,1999-12-10,25.55,25.22,22
17,1999-12-14,26.45,25.7,24
18,1999-12-16,26.9,25.95,26
19,1999-12-17,26.13,25.51,27
20,1999-12-21,25.55,25.14,28
21,1999-12-22,25.35,25.05,29
22,1999-12-23,25.3,24.7,30
23,1999-12-24,25.07,24.59,31
24,1999-12-29,24.97,24.5,34
25,1999-12-30,24.99,24.65,35
26,2000-01-04,25.78,24.75,36
27,2000-01-06,26.3,25.15,38
28,2000-01-07,27.5,26.12,39
29,2000-01-10,27.85,26.71,40
30,2000-01-11,27.3,26.12,41
31,2000-01-13,25.25,24.8,43
32,2000-01-14,25.0,23.91,44
33,2000-01-17,24.44,23.75,45
34,2000-01-19,24.57,23.98,47
35,2000-01-20,24.65,24.1,48
36,2000-01-21,24.63,24.08,49
37,2000-01-24,24.25,23.95,50
38,2000-01-26,25.16,24.31,52
39,2000-01-27,24.78,24.2,53
40,2000-01-28,25.1,24.56,54
41,2000-02-15,27.48,25.65,56
42,2000-02-21,25.0,24.2,60
43,2000-02-22,26.0,24.6,61
44,2000-02-28,24.97,24.35,65
45,2000-02-29,25.6,24.8,66
46,2000-03-01,27.1,25.17,67
47,2000-03-02,26.0,25.1,68
48,2000-03-06,26.9,25.58,70
49,2000-03-08,26.18,25.01,72
50,2000-03-10,27.49,25.51,74
51,2000-03-13,25.98,25.36,75
52,2000-03-15,25.42,24.8,77
53,2000-03-16,25.08,24.28,78
54,2000-03-21,25.2,24.82,81
55,2000-03-23,25.71,25.2,83
56,2000-03-24,27.05,25.51,84
57,2000-03-28,26.26,25.25,86
58,2000-03-29,25.7,25.06,87
59,2000-03-30,25.72,25.25,88
60,2000-04-03,25.5,25.1,90
61,2000-04-04,25.2,24.86,91
62,2000-04-06,25.49,25.06,93
63,2000-04-11,26.08,25.43,96
64,2000-04-13,25.88,25.35,98
65,2000-04-17,26.2,25.6,100
66,2000-04-18,25.45,25.01,101
67,2000-04-20,25.78,25.19,103
68,2000-04-21,25.49,25.0,104
69,2000-04-25,25.09,24.75,106
70,2000-04-26,25.57,24.8,107
71,2000-04-27,25.2,24.68,108
72,2000-04-28,25.0,24.65,109
73,2000-05-09,24.9,24.35,110
74,2000-05-10,24.51,23.98,111
75,2000-05-12,24.1,23.8,113
76,2000-05-17,23.35,23.01,116
77,2000-05-18,23.3,23.0,117
78,2000-05-19,23.69,23.25,118
79,2000-05-24,23.96,23.3,121
80,2000-05-26,24.5,23.85,123
81,2000-05-29,23.98,23.6,124
82,2000-05-30,23.95,23.35,125
83,2000-06-01,23.68,23.3,127
84,2000-06-05,23.97,23.59,129
85,2000-06-06,23.98,23.65,130
86,2000-06-07,24.18,23.72,131
87,2000-06-08,24.34,23.81,132
88,2000-06-09,24.25,23.51,133
89,2000-06-12,23.72,23.39,134
90,2000-06-13,24.0,23.66,135
91,2000-06-15,24.69,24.15,137
92,2000-06-16,24.5,23.88,138
93,2000-06-19,24.15,23.68,139
94,2000-06-20,23.83,23.61,140
95,2000-06-21,23.75,23.5,141
96,2000-06-22,23.8,23.51,142
97,2000-06-23,23.67,23.4,143
98,2000-06-26,23.69,23.47,144
99,2000-06-28,23.67,23.35,146
100,2000-06-29,23.6,23.23,147
101,2000-06-30,23.7,23.25,148
102,2000-07-03,23.5,23.2,149
103,2000-07-04,23.3,23.12,150
104,2000-07-05,23.47,23.15,151
105,2000-07-06,23.27,23.01,152
106,2000-07-07,23.32,23.05,153
107,2000-07-10,23.4,23.06,154
108,2000-07-11,23.57,23.1,155
109,2000-07-12,23.95,23.46,156
110,2000-07-13,23.8,23.36,157
111,2000-07-14,23.6,23.27,158
112,2000-07-17,23.69,23.34,159
113,2000-07-18,23.47,23.25,160
114,2000-07-19,23.8,23.36,161
115,2000-07-21,23.88,23.44,163
116,2000-07-24,23.65,23.28,164
117,2000-07-26,23.52,23.2,166
118,2000-08-01,25.7,24.0,170
119,2000-08-07,24.0,23.66,174
120,2000-08-08,24.03,23.8,175
121,2000-08-09,24.3,23.87,176
122,2000-08-10,24.2,23.85,177
123,2000-08-11,24.05,23.8,178
124,2000-08-15,24.42,24.0,180
125,2000-08-16,24.23,23.87,181
126,2000-08-18,24.5,24.02,183
127,2000-08-21,24.14,23.92,184
128,2000-08-22,24.06,23.8,185
129,2000-08-23,23.88,23.2,186
130,2000-08-28,23.97,23.6,189
131,2000-08-29,23.69,23.48,190
132,2000-08-30,23.6,23.3,191
133,2000-09-01,23.49,23.2,193
134,2000-09-04,23.4,23.05,194
135,2000-09-05,23.3,22.3,195
136,2000-09-06,22.42,22.02,196
137,2000-09-08,22.5,22.1,198
138,2000-09-12,22.55,22.2,200
139,2000-09-13,22.97,22.36,201
140,2000-09-14,22.6,22.25,202
141,2000-09-15,22.37,22.1,203
142,2000-09-18,22.28,21.72,204
143,2000-09-19,21.7,21.08,205
144,2000-09-20,21.49,21.0,206
145,2000-09-25,21.58,21.18,209
146,2000-09-26,21.6,21.3,210
147,2000-09-27,22.0,21.5,211
148,2000-09-29,21.77,21.48,213
149,2000-10-09,21.69,21.25,214
150,2000-10-10,21.97,21.3,215
151,2000-10-11,22.26,21.8,216
152,2000-10-13,21.96,21.55,218
153,2000-10-16,21.88,21.31,219
154,2000-10-17,21.48,21.23,220
155,2000-10-18,21.61,21.32,221
156,2000-10-20,21.5,21.19,223
157,2000-10-23,22.09,21.6,224
158,2000-10-24,21.85,21.55,225
159,2000-10-26,22.08,21.65,227
160,2000-10-27,21.7,21.36,228
161,2000-11-01,21.5,21.28,231
162,2000-11-03,21.8,21.38,233
163,2000-11-07,21.45,21.28,235
164,2000-11-08,21.6,21.3,236
165,2000-11-09,21.79,21.45,237
166,2000-11-13,22.28,21.95,239
167,2000-11-14,22.2,21.89,240
168,2000-11-15,22.48,22.01,241
169,2000-11-16,22.4,21.98,242
170,2000-11-17,22.25,21.84,243
171,2000-11-20,21.89,21.7,244
172,2000-11-21,22.18,21.84,245
173,2000-11-23,22.48,22.0,246
174,2000-11-24,23.35,22.22,247
175,2000-11-28,22.35,22.0,249
176,2000-11-29,22.26,21.85,250
177,2000-12-01,22.11,21.84,252
178,2000-12-04,22.05,21.74,253
179,2000-12-05,22.2,21.88,254
180,2000-12-06,22.1,21.73,255
181,2000-12-08,21.72,21.58,257
182,2000-12-12,21.65,21.3,259
183,2000-12-13,21.73,21.4,260
184,2000-12-14,22.05,21.48,261
185,2000-12-15,22.13,21.71,262
186,2000-12-18,22.4,21.8,263
187,2000-12-19,22.12,21.45,264
188,2000-12-21,21.44,21.28,266
189,2000-12-22,21.4,21.02,267
190,2000-12-28,20.75,20.5,271
191,2001-01-03,21.0,20.71,274
192,2001-01-04,20.84,20.6,275
193,2001-01-05,20.7,20.28,276
194,2001-01-08,20.36,19.85,277
195,2001-01-09,20.23,19.75,278
196,2001-01-10,20.43,20.1,279
197,2001-01-11,20.85,20.3,280
198,2001-01-12,20.54,20.19,281
199,2001-01-15,20.48,19.9,282
200,2001-01-16,20.18,19.8,283
201,2001-01-17,20.5,20.1,284
202,2001-01-18,20.59,20.26,285
203,2001-02-05,20.91,20.6,287
204,2001-02-06,20.2,19.92,288
205,2001-02-07,20.35,20.01,289
206,2001-02-08,20.1,19.85,290
207,2001-02-09,20.28,19.88,291
208,2001-02-13,20.55,20.14,293
209,2001-02-14,20.2,20.0,294
210,2001-02-15,20.1,19.89,295
211,2001-02-16,20.02,19.88,296
212,2001-02-20,20.2,19.92,298
213,2001-02-21,20.0,19.3,299
214,2001-02-23,19.35,19.0,301
215,2001-02-26,20.65,19.88,302
216,2001-02-28,19.9,19.68,304
217,2001-03-01,20.14,19.71,305
218,2001-03-05,20.7,20.25,307
219,2001-03-06,20.38,20.08,308
220,2001-03-09,21.14,20.7,311
221,2001-03-12,20.93,20.61,312
222,2001-03-14,20.7,20.25,314
223,2001-03-16,20.9,20.5,316
224,2001-03-19,20.55,20.35,317
225,2001-03-20,20.75,20.46,318
226,2001-03-21,21.1,20.56,319
227,2001-03-22,21.39,21.01,320
228,2001-03-23,21.24,20.61,321
229,2001-03-26,20.93,20.55,322
230,2001-03-27,21.03,20.62,323
231,2001-03-28,21.05,20.76,324
232,2001-03-29,21.2,20.87,325
233,2001-03-30,21.02,20.8,326
234,2001-04-04,21.59,21.1,329
235,2001-04-05,21.35,21.01,330
236,2001-04-06,21.5,21.22,331
237,2001-04-09,21.35,21.05,332
238,2001-04-10,21.38,21.13,333
239,2001-04-11,21.48,21.26,334
240,2001-04-12,21.46,21.11,335
241,2001-04-13,21.38,21.01,336
242,2001-04-16,21.44,21.08,337
243,2001-04-17,21.25,20.95,338
244,2001-04-18,21.04,20.71,339
245,2001-04-19,20.98,20.54,340
246,2001-04-20,20.78,20.51,341
247,2001-04-23,20.52,20.28,342
248,2001-04-24,20.66,20.38,343
249,2001-04-25,20.58,20.08,344
250,2001-04-26,20.14,19.9,345
251,2001-04-30,20.48,20.0,347
252,2001-05-08,20.19,19.98,348
253,2001-05-09,20.07,19.97,349
254,2001-05-11,20.3,20.02,351
255,2001-05-14,20.35,20.08,352
256,2001-05-15,20.45,20.23,353
257,2001-05-16,20.68,20.25,354
258,2001-05-17,20.6,20.22,355
259,2001-05-18,20.24,20.0,356
260,2001-05-21,20.25,20.1,357
261,2001-05-24,20.5,20.28,360
262,2001-05-31,20.2,19.89,364
263,2001-06-04,20.45,20.06,366
264,2001-06-06,20.48,20.23,368
265,2001-06-07,20.83,20.33,369
266,2001-06-08,20.85,20.6,370
267,2001-06-14,20.72,20.18,374
268,2001-06-15,20.3,20.0,375
269,2001-06-19,19.97,19.7,377
270,2001-06-20,19.98,19.75,378
271,2001-06-21,20.17,19.88,379
272,2001-06-26,20.3,20.1,382
273,2001-06-27,20.18,20.01,383
274,2001-06-29,20.04,19.91,385
275,2001-07-02,20.0,19.8,386
276,2001-07-03,19.95,19.78,387
277,2001-07-04,20.05,19.85,388
278,2001-07-05,20.58,20.03,389
279,2001-07-06,20.25,20.0,390
280,2001-07-11,19.98,19.85,393
281,2001-07-12,19.89,19.65,394
282,2001-07-16,19.86,19.35,396
283,2001-07-18,19.4,19.04,398
284,2001-07-20,20.2,19.78,400
285,2001-07-23,20.25,19.93,401
286,2001-07-24,19.96,19.58,402
287,2001-07-26,19.68,19.2,404
288,2001-07-27,19.75,19.36,405
289,2001-07-30,19.4,18.42,406
290,2001-08-03,17.95,17.6,410
291,2001-08-06,16.8,16.01,411
292,2001-08-09,15.5,14.88,414
293,2001-08-10,15.95,15.48,415
294,2001-08-13,16.01,15.7,416
295,2001-08-15,16.2,15.8,418
296,2001-08-16,15.95,15.6,419
297,2001-08-17,15.68,15.49,420
298,2001-08-20,16.08,15.65,421
299,2001-08-21,16.17,15.8,422
300,2001-08-23,15.8,15.22,424
301,2001-08-24,15.86,15.24,425
302,2001-08-28,15.31,15.01,427
303,2001-08-29,15.6,15.3,428
304,2001-08-31,15.45,15.25,430
305,2001-09-04,15.82,15.36,432
306,2001-09-11,15.49,14.93,436
307,2001-09-12,15.23,14.88,437
308,2001-09-13,15.32,15.08,438
309,2001-09-14,15.25,14.9,439
310,2001-09-17,14.93,14.59,440
311,2001-09-18,14.9,14.56,441
312,2001-09-20,15.68,15.18,443
313,2001-09-25,15.15,14.98,446
314,2001-09-26,15.13,14.88,447
315,2001-09-27,15.08,14.83,448
316,2001-10-08,15.48,15.01,450
317,2001-10-09,15.28,14.88,451
318,2001-10-10,15.2,14.8,452
319,2001-10-12,15.01,14.46,454
320,2001-10-15,15.68,15.14,455
321,2001-10-18,16.07,15.43,458
322,2001-10-22,15.38,14.83,460
323,2001-10-23,16.4,15.93,461
324,2001-10-24,16.9,16.34,462
325,2001-10-25,16.49,15.99,463
326,2001-10-26,16.51,16.08,464
327,2001-10-29,16.6,16.44,465
328,2001-10-30,16.49,16.08,466
329,2001-10-31,16.28,15.96,467
330,2001-11-01,16.48,16.09,468
331,2001-11-02,16.37,16.08,469
332,2001-11-05,16.11,15.85,470
333,2001-11-06,16.03,15.83,471
334,2001-11-07,15.96,15.38,472
335,2001-11-08,15.61,15.17,473
336,2001-11-12,16.23,15.84,475
337,2001-11-14,16.02,15.6,477
338,2001-11-15,16.03,15.78,478
339,2001-11-16,16.99,16.11,479
340,2001-11-19,16.28,16.08,480
341,2001-11-20,16.64,16.29,481
342,2001-11-21,16.87,16.39,482
343,2001-11-23,17.13,16.85,484
344,2001-11-27,16.9,16.7,486
345,2001-11-28,17.11,16.9,487
346,2001-11-29,16.99,16.62,488
347,2001-11-30,16.75,16.57,489
348,2001-12-03,16.97,16.69,490
349,2001-12-05,17.24,16.77,492
350,2001-12-06,16.94,16.67,493
351,2001-12-07,16.79,16.57,494
352,2001-12-11,16.67,16.39,496
353,2001-12-12,16.44,16.21,497
354,2001-12-13,16.28,16.09,498
355,2001-12-14,16.34,16.1,499
356,2001-12-17,16.3,15.79,500
357,2001-12-18,16.33,15.99,501
358,2001-12-19,16.56,16.26,502
359,2001-12-20,16.33,15.88,503
360,2001-12-21,16.01,15.77,504
361,2001-12-24,15.88,15.41,505
362,2001-12-26,15.54,15.27,507
363,2001-12-27,15.61,15.34,508
364,2001-12-28,15.51,15.27,509
365,2001-12-31,15.78,15.42,510
366,2002-01-04,15.68,15.36,511
367,2002-01-09,15.25,15.01,514
368,2002-01-11,15.18,14.69,516
369,2002-01-14,14.75,14.47,517
370,2002-01-15,14.66,14.28,518
371,2002-01-16,14.53,13.99,519
372,2002-01-17,14.3,13.77,520
373,2002-01-18,14.07,13.47,521
374,2002-01-21,13.86,13.27,522
375,2002-01-23,13.67,13.05,524
376,2002-01-25,14.23,13.77,526
377,2002-01-28,14.06,13.08,527
378,2002-01-30,13.39,12.87,529
379,2002-02-01,14.59,14.03,531
380,2002-02-05,14.78,14.35,532
381,2002-02-07,14.6,14.07,534
382,2002-02-08,14.81,14.48,535
383,2002-02-25,14.78,14.17,536
384,2002-02-26,14.27,13.72,537
385,2002-02-28,14.32,13.99,539
386,2002-03-01,14.12,13.89,540
387,2002-03-04,14.05,13.75,541
388,2002-03-05,14.37,14.03,542
389,2002-03-06,14.69,14.28,543
390,2002-03-07,14.95,14.29,544
391,2002-03-08,15.43,14.78,545
392,2002-03-12,15.59,15.08,547
393,2002-03-13,16.69,15.1,548
394,2002-03-14,16.96,16.11,549
395,2002-03-15,17.2,16.38,550
396,2002-03-19,17.24,16.67,552
397,2002-03-20,17.34,16.9,553
398,2002-03-21,17.56,17.04,554
399,2002-03-22,17.24,16.79,555
400,2002-03-25,17.12,16.77,556
401,2002-03-27,17.04,16.59,558
402,2002-03-28,17.12,16.62,559
403,2002-03-29,16.94,16.4,560
404,2002-04-01,16.64,16.29,561
405,2002-04-02,16.67,16.39,562
406,2002-04-03,16.89,16.45,563
407,2002-04-09,17.34,16.91,567
408,2002-04-10,17.01,16.81,568
409,2002-04-11,16.96,16.6,569
410,2002-04-16,16.68,16.51,572
411,2002-04-17,16.64,16.42,573
412,2002-04-22,16.59,16.31,576
413,2002-04-23,16.67,16.35,577
414,2002-04-24,16.51,16.15,578
415,2002-04-26,16.2,15.88,580
416,2002-04-29,16.34,16.06,581
417,2002-05-08,16.84,16.49,583
418,2002-05-09,16.73,16.37,584
419,2002-05-10,16.58,16.19,585
420,2002-05-13,16.21,15.93,586
421,2002-05-14,16.04,15.73,587
422,2002-05-15,15.88,15.43,588
423,2002-05-17,15.38,15.04,590
424,2002-05-20,15.3,14.91,591
425,2002-05-22,15.5,15.1,593
426,2002-05-23,15.38,15.05,594
427,2002-05-27,15.03,14.74,596
428,2002-05-28,14.97,14.69,597
429,2002-05-29,14.92,14.48,598
430,2002-05-30,14.66,14.36,599
431,2002-05-31,14.77,14.43,600
432,2002-06-03,14.37,14.16,601
433,2002-06-06,14.87,14.25,604
434,2002-06-07,14.93,14.58,605
435,2002-06-11,15.04,14.78,607
436,2002-06-12,14.93,14.64,608
437,2002-06-13,14.82,14.54,609
438,2002-06-14,14.6,14.43,610
439,2002-06-17,14.48,14.32,611
440,2002-06-19,14.88,14.59,613
441,2002-06-20,15.03,14.75,614
442,2002-06-21,15.37,14.86,615
443,2002-06-24,16.87,16.34,616
444,2002-06-26,18.4,17.0,618
445,2002-06-27,17.48,16.99,619
446,2002-07-01,18.16,17.39,620
447,2002-07-02,17.77,17.24,621
448,2002-07-03,17.86,17.49,622
449,2002-07-04,17.82,17.38,623
450,2002-07-05,17.54,17.31,624
451,2002-07-08,17.66,17.4,625
452,2002-07-09,17.54,17.29,626
453,2002-07-10,17.43,16.89,627
454,2002-07-15,17.04,16.79,630
455,2002-07-16,17.53,17.12,631
456,2002-07-17,17.39,16.99,632
457,2002-07-18,17.63,17.22,633
458,2002-07-19,17.91,17.39,634
459,2002-07-22,17.88,17.35,635
460,2002-07-25,17.85,17.3,638
461,2002-07-26,17.44,17.12,639
462,2002-07-29,17.33,17.08,640
463,2002-07-31,17.89,17.38,642
464,2002-08-01,17.65,17.26,643
465,2002-08-02,17.78,17.39,644
466,2002-08-07,17.51,17.19,647
467,2002-08-08,17.73,17.49,648
468,2002-08-09,17.64,17.29,649
469,2002-08-12,17.46,17.27,650
470,2002-08-13,17.37,16.98,651
471,2002-08-14,17.09,16.79,652
472,2002-08-15,17.1,16.97,653
473,2002-08-16,17.09,16.84,654
474,2002-08-19,17.41,17.04,655
475,2002-08-20,18.36,17.34,656
476,2002-08-21,18.7,18.12,657
477,2002-08-22,18.85,18.57,658
478,2002-08-26,19.7,19.3,660
479,2002-08-29,19.38,18.98,663
480,2002-09-02,19.14,18.92,665
481,2002-09-04,19.85,19.46,667
482,2002-09-05,19.55,18.95,668
483,2002-09-06,19.21,18.92,669
484,2002-09-10,18.91,18.51,671
485,2002-09-13,19.05,18.74,674
486,2002-09-16,18.76,18.11,675
487,2002-09-19,18.22,17.73,678
488,2002-09-27,18.45,18.11,683
489,2002-10-08,17.99,17.5,684
490,2002-10-09,17.67,17.31,685
491,2002-10-10,17.57,16.7,686
492,2002-10-11,17.0,16.47,687
493,2002-10-15,16.56,16.09,689
494,2002-10-18,16.74,16.16,692
495,2002-10-21,16.77,16.33,693
496,2002-10-22,17.08,16.65,694
497,2002-10-23,17.17,16.74,695
498,2002-10-24,16.94,16.53,696
499,2002-10-25,16.71,16.44,697
500,2002-10-30,16.39,15.25,700
501,2002-10-31,16.62,16.32,701
502,2002-11-01,16.45,16.21,702
503,2002-11-04,16.82,16.47,703
504,2002-11-08,17.69,17.05,707
505,2002-11-15,16.61,16.16,712
506,2002-11-18,16.7,16.25,713
507,2002-11-19,16.44,16.21,714
508,2002-11-20,16.41,15.87,715
509,2002-11-21,15.9,15.49,716
510,2002-11-22,15.86,15.28,717
511,2002-11-25,16.01,15.42,718
512,2002-11-26,15.81,15.32,719
513,2002-11-27,15.43,15.07,720
514,2002-11-28,15.71,15.25,721
515,2002-11-29,16.09,15.57,722
516,2002-12-02,15.78,15.35,723
517,2002-12-03,15.58,15.25,724
518,2002-12-04,15.83,15.52,725
519,2002-12-06,15.55,15.28,727
520,2002-12-10,15.45,15.23,729
521,2002-12-16,15.25,14.88,733
522,2002-12-17,15.35,15.14,734
523,2002-12-18,15.39,15.23,735
524,2002-12-19,15.25,15.1,736
525,2002-12-20,15.39,15.13,737
526,2002-12-23,15.52,15.32,738
527,2002-12-24,15.35,15.16,739
528,2002-12-25,15.25,15.1,740
529,2002-12-26,15.1,14.64,741
530,2002-12-30,14.67,13.51,743
531,2002-12-31,15.26,14.09,744
532,2003-01-02,14.46,13.69,745
533,2003-01-09,14.49,13.74,746
534,2003-01-10,15.23,14.24,747
535,2003-01-13,14.73,14.04,748
536,2003-01-14,15.63,14.15,749
537,2003-01-16,15.71,14.96,751
538,2003-01-17,15.83,15.23,752
539,2003-01-20,15.37,14.46,753
540,2003-01-21,15.42,14.71,754
541,2003-01-23,14.91,14.46,756
542,2003-01-24,15.1,14.58,757
543,2003-01-27,15.51,15.02,758
544,2003-01-28,15.61,15.25,759
545,2003-01-29,16.09,15.51,760
546,2003-02-10,15.71,15.32,761
547,2003-02-11,15.61,15.31,762
548,2003-02-13,15.89,15.42,764
549,2003-02-14,15.69,15.39,765
550,2003-02-17,15.55,15.17,766
551,2003-02-19,15.32,15.0,768
552,2003-02-20,15.34,15.08,769
553,2003-02-21,15.17,14.65,770
554,2003-02-25,14.84,14.49,772
555,2003-02-26,15.14,14.9,773
556,2003-02-27,15.31,14.97,774
557,2003-02-28,15.28,14.93,775
558,2003-03-03,15.2,14.91,776
559,2003-03-04,15.49,15.14,777
560,2003-03-05,15.4,15.13,778
561,2003-03-06,15.29,14.99,779
562,2003-03-07,15.11,14.94,780
563,2003-03-10,15.1,14.79,781
564,2003-03-12,14.87,14.71,783
565,2003-03-14,15.02,14.81,785
566,2003-03-17,14.94,14.78,786
567,2003-03-18,15.37,14.96,787
568,2003-03-20,15.83,15.48,789
569,2003-03-21,16.04,15.61,790
570,2003-03-24,16.12,15.78,791
571,2003-03-26,15.98,15.66,793
572,2003-03-27,16.86,15.78,794
573,2003-03-28,16.96,16.5,795
574,2003-03-31,17.09,16.62,796
575,2003-04-02,17.35,16.93,798
576,2003-04-04,17.06,16.57,800
577,2003-04-07,17.76,17.18,801
578,2003-04-08,17.61,17.09,802
579,2003-04-09,18.22,17.15,803
580,2003-04-11,18.45,17.83,805
581,2003-04-14,19.06,17.93,806
582,2003-04-15,19.37,18.59,807
583,2003-04-17,20.78,19.14,809
584,2003-04-18,19.82,18.48,810
585,2003-04-23,18.56,18.05,813
586,2003-04-24,18.18,17.05,814
587,2003-04-28,19.08,17.15,815
588,2003-04-30,20.13,19.18,816
589,2003-05-12,21.23,19.3,817
590,2003-05-13,21.29,19.79,818
591,2003-05-14,20.54,19.52,819
592,2003-05-15,20.92,20.07,820
593,2003-05-16,21.18,20.25,821
594,2003-05-19,20.72,20.02,822
595,2003-05-20,20.17,19.67,823
596,2003-05-22,20.81,19.7,825
597,2003-05-26,21.29,20.6,827
598,2003-05-27,21.65,21.03,828
599,2003-05-28,21.47,20.4,829
600,2003-05-29,20.62,20.05,830
601,2003-05-30,20.74,20.28,831
602,2003-06-03,20.57,19.98,833
603,2003-06-04,20.48,19.81,834
604,2003-06-05,20.66,20.08,835
605,2003-06-06,20.25,19.76,836
606,2003-06-09,19.82,19.09,837
607,2003-06-10,19.59,19.08,838
608,2003-06-11,19.72,19.23,839
609,2003-06-12,19.82,19.3,840
610,2003-06-13,19.78,19.29,841
611,2003-06-16,19.5,18.98,842
612,2003-06-17,19.09,18.65,843
613,2003-06-18,18.91,18.6,844
614,2003-06-20,19.03,18.62,846
615,2003-06-23,18.53,18.14,847
616,2003-06-24,18.34,17.94,848
617,2003-06-27,18.19,17.64,851
618,2003-06-30,18.2,17.65,852
619,2003-07-01,18.37,17.84,853
620,2003-07-02,18.6,17.97,854
621,2003-07-03,18.64,18.3,855
622,2003-07-04,18.45,17.84,856
623,2003-07-07,18.11,17.73,857
624,2003-07-08,18.37,17.91,858
625,2003-07-09,18.22,17.76,859
626,2003-07-10,18.5,17.77,860
627,2003-07-15,18.76,18.39,863
628,2003-07-16,18.84,18.56,864
629,2003-07-17,19.05,18.64,865
630,2003-07-18,18.96,18.27,866
631,2003-07-24,17.74,17.5,870
632,2003-07-25,17.71,17.22,871
633,2003-07-29,17.31,16.91,873
634,2003-07-31,17.22,16.9,875
635,2003-08-01,17.3,16.91,876
636,2003-08-04,17.57,17.14,877
637,2003-08-05,17.61,17.37,878
638,2003-08-07,17.47,17.04,880
639,2003-08-08,17.42,17.01,881
640,2003-08-11,17.22,16.93,882
641,2003-08-12,17.47,17.16,883
642,2003-08-13,17.41,17.04,884
643,2003-08-14,17.25,16.85,885
644,2003-08-15,17.07,16.68,886
645,2003-08-19,16.84,16.61,888
646,2003-08-20,16.74,16.51,889
647,2003-08-22,16.68,16.14,891
648,2003-08-26,16.02,15.74,893
649,2003-08-28,16.18,15.79,895
650,2003-08-29,15.91,15.56,896
651,2003-09-01,16.21,15.79,897
652,2003-09-02,16.24,15.81,898
653,2003-09-04,16.05,15.78,900
654,2003-09-05,15.96,15.38,901
655,2003-09-08,15.51,15.21,902
656,2003-09-09,15.42,15.07,903
657,2003-09-10,15.53,15.18,904
658,2003-09-11,15.76,15.44,905
659,2003-09-12,15.56,15.05,906
660,2003-09-15,15.44,14.73,907
661,2003-09-16,14.99,14.5,908
662,2003-09-17,14.78,14.38,909
663,2003-09-18,14.62,14.3,910
664,2003-09-22,15.04,14.59,912
665,2003-09-23,15.38,14.61,913
666,2003-09-24,15.5,15.18,914
667,2003-09-25,15.47,15.08,915
668,2003-09-26,15.33,15.07,916
669,2003-09-29,15.13,14.42,917
670,2003-10-08,14.7,14.22,919
671,2003-10-10,15.04,14.58,921
672,2003-10-13,15.05,14.84,922
673,2003-10-14,14.99,14.53,923
674,2003-10-15,14.87,14.07,924
675,2003-10-16,14.3,14.01,925
676,2003-10-20,14.45,14.1,927
677,2003-10-21,14.27,13.61,928
678,2003-10-22,14.39,13.68,929
679,2003-10-23,14.5,14.15,930
680,2003-10-24,14.22,13.84,931
681,2003-10-28,14.04,13.76,933
682,2003-10-29,14.71,14.15,934
683,2003-10-30,14.76,14.44,935
684,2003-11-03,14.68,14.27,937
685,2003-11-05,15.44,14.81,939
686,2003-11-06,15.04,14.42,940
687,2003-11-07,14.45,14.1,941
688,2003-11-11,14.3,13.98,943
689,2003-11-13,13.56,13.22,945
690,2003-11-14,13.68,13.42,946
691,2003-11-17,13.56,13.35,947
692,2003-11-19,13.53,13.07,949
693,2003-11-20,13.96,13.47,950
694,2003-11-21,14.38,13.68,951
695,2003-11-24,14.59,13.76,952
696,2003-11-25,15.1,14.56,953
697,2003-11-27,14.65,14.27,955
698,2003-11-28,14.45,14.25,956
699,2003-12-01,14.91,14.35,957
700,2003-12-02,15.01,14.7,958
701,2003-12-03,14.96,14.44,959
702,2003-12-05,15.25,14.9,961
703,2003-12-08,15.19,14.65,962
704,2003-12-09,14.87,14.45,963
705,2003-12-11,15.82,15.36,965
706,2003-12-15,15.96,15.65,966
707,2003-12-22,15.47,14.95,971
708,2003-12-23,16.25,15.91,972
709,2003-12-24,16.56,16.14,973
710,2003-12-25,16.27,15.98,974
711,2003-12-31,16.14,15.68,978
712,2004-01-02,16.39,15.87,979
713,2004-01-05,16.99,16.11,980
714,2004-01-06,17.94,16.96,981
715,2004-01-12,18.42,17.53,985
716,2004-01-13,18.6,17.79,986
717,2004-01-15,17.7,17.42,988
718,2004-01-30,17.59,17.19,991
719,2004-02-03,18.36,17.77,993
720,2004-02-04,18.68,18.22,994
721,2004-02-05,20.27,18.5,995
722,2004-02-09,19.0,18.37,997
723,2004-02-10,19.16,18.39,998
724,2004-02-11,18.53,17.96,999
725,2004-02-13,18.08,17.53,1001
726,2004-02-16,18.36,17.76,1002
727,2004-02-18,18.56,18.1,1004
728,2004-02-20,18.13,17.53,1006
729,2004-02-23,18.05,17.3,1007
730,2004-02-24,17.28,16.56,1008
731,2004-02-25,16.99,16.33,1009
732,2004-02-26,16.58,16.25,1010
733,2004-02-27,16.84,16.48,1011
734,2004-03-01,16.73,16.21,1012
